StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q262,Q264,Q272_First Click,Q272_Last Click,Q272_Page Submit,Q272_Click Count,Q265,Q266,Q273_First Click,Q273_Last Click,Q273_Page Submit,Q273_Click Count,Q251,Q252,Q253,Q254,Q271,Q134,Q196_1,Q106,Q108,Q108_2_TEXT,Q268,Q268_2_TEXT,Q121,Q359,Q358,Q250,UserAgent,ResponseID
4/12/2022 3:58,4/12/2022 4:04,0,100,347,1,4/12/2022 4:04,R_3D0FO8BiYBGc05b,,,,,anonymous,EN,"The person I know with the most resources isn't wealthy exactly but definitely upper middle class. She has savings, can cover an emergency, and can usually buy what she wants, including maintaining an in-ground pool.","The person I know with the least economic resources can't cover an emergency on her own, isn't much able to save up money, and can pretty much never buy what she wants. She can mostly just cover bills and food, and then there's nothing left.",51.289,239.872,242.964,5,,,,,,,7,5,5,2,1,3,3,25,0,,1,,48,2,3,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",R_3D0FO8BiYBGc05b
4/12/2022 3:57,4/12/2022 4:05,0,100,487,1,4/12/2022 4:05,R_2QMbprtV6WyNJkl,,,,,anonymous,EN,My friend is wealthy.  She would like to be wealthier.     She is not in good health and is narrow minded so the money to her is for immediate concerns of someone who is a shopping addict.  She and her siblings buy whatever they want.  She has a lovely home and buys whatever she wants.  She does not have to worry about not having enough money or searching for sale items or bargains.  It is a nice life for her but it is not for me.,"I am the person I know with the lease economic resources.   I have made some progress to get out of my economic downfall of ten years ago but not enough.  I can pay my bills, and have paid off most of my debt. I don't own a house or a car.  I don't have disposable income. I am 70 I have kids and grandkids and am wealthy in that way.   But I have been working for so long to be able to do some of the things I have not been able to do for so long.  I am still optimistic and motivated.  I am a good bargain shopper!",1.481,185.713,323.971,3,,,,,,,7,7,7,1,1,2,6,70,0,,1,,39,1,3,5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",R_2QMbprtV6WyNJkl
4/12/2022 4:00,4/12/2022 4:05,0,100,283,1,4/12/2022 4:05,R_2WIjyv9B3iHZCdN,,,,,anonymous,EN,,,,,,,My partner is the tallest person I know and they’re able to feel safer in public. They can scope out crowds and have a greater sense of their surroundings. However they can’t squeeze into tight places.,I’m the shortest person I know. My peripheral view is different from others and I feel less safe in public especially in crowds. I have more limitations when it comes to reaching for things.,10.027,69.598,137.98,2,6,4,3,5,1,3,7,25,0,,1,,7,7,5,3,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1",R_2WIjyv9B3iHZCdN
4/12/2022 4:02,4/12/2022 4:05,0,100,188,1,4/12/2022 4:05,R_2yrWmChryjFWwNX,,,,,anonymous,EN,The person with the most economic resources are allowed the freedom to purchase expensive items that can help them in life. ,"The person with the least economic resources are unable to live freely if they are in debt. If not, then they can live a normal life even without mass resources.",4.905,34.333,131.945,3,,,,,,,5,5,5,3,1,4,5,24,1,,1,,45,4,5,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_2yrWmChryjFWwNX
4/12/2022 4:00,4/12/2022 4:05,0,100,358,1,4/12/2022 4:05,R_1pVBfrZfa9ffvGz,,,,,anonymous,EN,,,,,,,"I know that doorframes and other similar spaces have caused problems for him with almost or actually hitting his head on them sometimes, and he's not often able to use things like amusement park rides because of it too. In general, though, he doesn't seem to mind being so tall, at least not from what I can tell.","He sometimes has trouble grabbing things, particularly in stores, on higher shelves and such. Until he started to get some gray hair and a full beard, he also was sometimes thought to be younger than he was, which made getting things like alcohol or cigarettes more hassle than he'd like. I know for a fact, though, that he likes being short and doesn't consider these things to be a bad problem.",26.499,26.499,185.9,1,5,3,3,5,1,5,6,43,1,,1,,15,1,2,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",R_1pVBfrZfa9ffvGz
4/12/2022 4:02,4/12/2022 4:06,0,100,197,1,4/12/2022 4:06,R_25vB3Y3RSk9aOVf,,,,,anonymous,EN,,,,,,,"The tallest person can play basketball much easier, as they do not have to jump as high. This comes at a cost of them having to duck in smaller cars and struggle to get in and out of them.","The shortest person I know sometimes struggles to reach high places. Other than stuff being up high, they have no other influences affecting them.",11.487,73.537,109.932,5,6,6,7,1,2,3,7,21,1,,1,,45,4,5,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_25vB3Y3RSk9aOVf
4/12/2022 4:01,4/12/2022 4:06,0,100,291,1,4/12/2022 4:06,R_3Dq0m4FLYQdRhBQ,,,,,anonymous,EN,We have two friends that have a lot of money at the current time. They have a second house and are able to fly back and forth to enjoy both homes. They honestly go whatever they want when they want to do it.,My dad and stepmother have the least amount of money than anyone that I know. They spend more money then they have coming in. They have always lived above their needs.,7.134,119.837,167.94,5,,,,,,,3,2,6,6,2,6,6,49,0,,1,,31,6,5,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",R_3Dq0m4FLYQdRhBQ
4/12/2022 3:59,4/12/2022 4:06,0,100,441,1,4/12/2022 4:06,R_UrmJr82py1NlNmx,,,,,anonymous,EN,,,,,,,"They can do many things, reach high shelves, get a lot of guys because height is seen as attractive. I think it enhances a lot of things. There is a negative influence in their self image. I think they feel too tall and lanky, don't always seem to feel comfortable in their body and height.","The short friend also feels a bit uncomfortable in their shortness and self-image. They have difficulty with reaching certain things and having access. On top of that, they do not like having to ask other people for help with height-related difficulties.",17.335,201.192,305.329,2,7,7,6,1,1,2,5,24,1,,1,,14,1,5,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_UrmJr82py1NlNmx
4/12/2022 3:38,4/12/2022 4:06,0,100,1701,1,4/12/2022 4:06,R_3kKT6FxvO30xxnq,,,,,anonymous,EN,,,,,,," The advent of a tallest person in my life seem very nice in view of ways of life, having this close friend
around and knowing his movement along his characters says a lot how close. 
  Dave seem humble with life he does things at his own convenient time frame hate been cheated or take advantage to gain at your own interest so i found him be tall not a predicament to good character.","  I do have short people as friend on daily base so contemplating what they can do would not go 
without stating fact of what they cannot do, i have this friend which i consider been the shortest we so 
have a lot of arguments on specific issues very stubborn never care to take to correction every of his decision seem right. 
  I would say this is the only issue i would say about him very decisive only on his action without other
advice.",64.031,946.076,976.53,31,2,5,6,2,1,2,5,50,1,,1,,5,2,6,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",R_3kKT6FxvO30xxnq
4/12/2022 4:02,4/12/2022 4:07,0,100,310,1,4/12/2022 4:07,R_1CHMqXhtSrihGCM,,,,,anonymous,EN,"They can do a lot. She reached six figures in her salary so that gives her a lot of financial freedom. She was able to buy a brand new car with add-ons so it was quite expensive, and she probably would not have done so without the salary. She was also able to stay in her one bedroom apartment when she had to start living alone which most people could afford. In general it gives her financial freedom and flexibility.","She has the least economic resources but still isn't poor by any means. We're all lucky enough to be able to live, feed, and clothe ourselves, but this leaves her less room for any sort of trip or travel, and means she's more locked in the certain living situations",1.284,161.505,196.584,6,,,,,,,7,5,7,1,1,1,8,25,0,,1,,38,3,5,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_1CHMqXhtSrihGCM
4/12/2022 4:00,4/12/2022 4:07,0,100,429,1,4/12/2022 4:07,R_380hI5V4yqBQZDH,,,,,anonymous,EN,"The person I know who have the most economic resources seems to be able to get their hands on anything they wanted, no matter how expensive it is. I have seen them take multiple classes/activities that seem to be way out of budget compared to others and change it with little thoughts. They went on to get a great education and wedding and seem to be doing well. ","The person I know seems limited, almost always at home or work. The free time they do have they spend it usually sitting at home, watching T.V or drinking. Their relationship with their partner also isn't the best but divorce seems to be off the table because of costs. They feel stuck because the lack of money.",18.349,213.869,313.84,5,,,,,,,7,7,6,2,1,3,4,28,2,Nonbinary,1,,46,3,3,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62/8PqWwXDI-07",R_380hI5V4yqBQZDH
4/12/2022 4:00,4/12/2022 4:07,0,100,389,1,4/12/2022 4:07,R_0O4WbchTRqpQZ4B,,,,,anonymous,EN,,,,,,,"This person can reach things that are high up, that I normally wouldn't be able to reach. However, they cannot stand and wash dishes for too long, because they have to hunch over the sink and it hurts their back. They are also sometimes cramped in showers because most of the showers are too small and the shower head is lower than them.",This person can get into smaller spaces to reach things or to get into crawl spaces. They have trouble finding a significant other because of their height. A lot of people have told them that they are too short to date.,15.513,15.513,213.941,1,6,4,5,2,1,2,8,31,0,,1,,38,5,2,5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,R_0O4WbchTRqpQZ4B
4/12/2022 4:03,4/12/2022 4:07,0,100,246,1,4/12/2022 4:07,R_3iKJb0Qs4A9KMYy,,,,,anonymous,EN,"This person sacrifices a lot of time to work for their economic resources, but in return they do not have to think about purchases of new items/games/food/etc. Their child has all of their needs met. They were able to buy a home, and have a solid investment plan. If they didn't have to work, they would theoretically be able to travel around the country.","This person can't often go to events that involve travel as it's not in their budget. They have to take the bus, which increases their commute times to work and forces them to stand outside in cold weather, and deal with transfers. They have to sacrifice a lot of time at work, and at times had considered picking up a second job to make rent. ",2.436,173.048,176.314,5,,,,,,,7,7,7,1,1,2,4,26,2,NB,1,,39,4,5,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",R_3iKJb0Qs4A9KMYy
4/12/2022 4:01,4/12/2022 4:07,0,100,364,1,4/12/2022 4:07,R_3338nzH2QGo5Wlt,,,,,anonymous,EN,My oldest daughter has a lot of resources because she makes good money.  She could do just about anything she chooses.  She has a car and is buying her own house.  ,My youngest daughter has no extra money because she drinks a lot.  She can't even help me.  she wouldn't be able to do anything. ,47.889,162.283,194.626,10,,,,,,,7,4,6,2,1,4,3,71,0,,1,,36,1,1,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",R_3338nzH2QGo5Wlt
4/12/2022 3:57,4/12/2022 4:07,0,100,588,1,4/12/2022 4:07,R_3MEXK4mgAGfKe2e,,,,,anonymous,EN,,,,,,,"South Korean volleyball player, Kim Yeon Koung, is the first person who comes into mind as she is 192 cm tall. She excels at the sport in which tall height heavily influences the overall outcomes, and their height has heavily influenced her life because without her 20 cm growth spurt, we would not have had the world star today... Also, in terms of what they can't do, they can't wear regular-sized clothes like us commoners...","One of my friends is pretty short as they are less than 4 ft 10 in (less than 149 cm). They are really good at cooking, gardening, tennis, doing work related to aerospace engineering for NASA and graduate school, but when it comes to them having to grab certain items off of high shelves, they do struggle and they heavily expressed how their short height influences their lives (ex: mental health and masculinity/non-binary identity...)",2.669,411.692,502.712,27,7,7,7,1,1,1,2,24,0,,1,,49,1,5,5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_3MEXK4mgAGfKe2e
4/12/2022 4:01,4/12/2022 4:07,0,100,388,1,4/12/2022 4:07,R_31ZOpNAwj4oAb84,,,,,anonymous,EN,,,,,,,"Billy is the tallest, very strong and can complete many tasks that require physical strength.","Nate is a ""little person"", is 25 yrs old, gone through college and has a full time job. Has adapted to his height and can do whatever he needs to for himself.",19.486,106.882,203.529,3,4,2,3,4,1,5,5,69,1,,1,,39,2,2,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_31ZOpNAwj4oAb84
4/12/2022 3:56,4/12/2022 4:08,0,100,698,1,4/12/2022 4:08,R_32OQByarHZ5SPnO,,,,,anonymous,EN,,,,,,,"The tallest person I knew was able to reach things that could be harder to reach for the average person. If I needed help reaching something ,they could get it ",The shortest person I knew was at my old job. She couldnt reach the counter so she needed a stool to stand on at work. She was in her twenties and she was very nice. Other coworkers use to pat her on her head sometimes and she hated it but never said anything.,4.812,507.353,541.802,18,7,6,4,2,1,2,6,22,0,,1,,11,3,5,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",R_32OQByarHZ5SPnO
4/12/2022 4:03,4/12/2022 4:08,0,100,279,1,4/12/2022 4:08,R_2WYgDZphY6I7EuE,,,,,anonymous,EN,,,,,,,"I have one acquaintance who is around 6'4"". I suspect they get tired of people always noting how tall he is. He can do most things just like anyone else. Maybe he can reach things on high shelves better, but he also has to think more about comfortable seating.","The shortest person I know (excluding children) is my mom, who is barely 5'0"". She is getting older which probably has more influence on what she can can cannot do than he height. But she struggles to reach things in the kitchen. At the movie theatre, she has to worry about whether she can see over those in front of her.",1.057,105.703,153.448,5,5,5,5,2,1,3,6,53,1,,1,,33,2,5,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",R_2WYgDZphY6I7EuE
4/12/2022 4:01,4/12/2022 4:08,0,100,392,1,4/12/2022 4:08,R_3n2ccRifzxTtidt,,,,,anonymous,EN,They can afford to buy a nicer car if they want. They don't have to worry about being able to pay their bills each month. Financial resources influence their lives by giving them more peace of mind. They aren't stressing out about every expensive they have because they know they can afford them.,They can't afford to buy a nice car if they want to. They are afraid they won't be able to pay all of their bills each month. Financial resources influence their lives by stressing them out. They live paycheck to paycheck and are always concerned about making it by. They wish they could save more money and be more happy.,26.911,108.703,228.796,2,,,,,,,1,1,1,1,1,3,3,38,1,,1,,51,1,5,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_3n2ccRifzxTtidt
4/12/2022 4:00,4/12/2022 4:08,0,100,492,1,4/12/2022 4:08,R_sRpczlOzmghsCvT,,,,,anonymous,EN,"They live pretty much stress free. They go out often and splurge on clothing, eat out in nice restaurants, and they make money with not much effort. They make a great amount from passive income as they own a couple of properties, so they don't have to worry about buying a $200 dollar jacket or having a nice car and not worrying about making payments. Since they have no siblings, they go out with friends often and spoil their cats (pets). They can honestly buy another property if they really wanted to, but they choose to focus on the ones they have at the moment. ","They try saving as much money as possible. They sometimes cannot come to go out and eat with us at restaurants, since they don't have the money for it. They usually come when we agree to help him out and pay for some of his food or even all of it. They have to buy cheap clothing for now, as they save up so they can have fun later. Their clothes aren't luxurious, but they are at least sturdy and comfortable enough. They can have fun with us still, but not often. They also have to work in order to get enough money for their family, as there are many children in the household.",14.047,198.054,364.257,2,,,,,,,6,3,5,3,1,3,5,18,1,,1,,5,4,2,5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",R_sRpczlOzmghsCvT
4/12/2022 4:02,4/12/2022 4:08,0,100,349,1,4/12/2022 4:08,R_3HjBKPL0SWGjNMk,,,,,anonymous,EN,They can buy whatever they want withouthaving to think about whether they have enough. They can't worry much about expenses. ,"They can't think about things they want only think abut the things that they need, ",3.835,91.151,117.97,3,,,,,,,7,6,7,6,1,5,5,21,0,,1,,33,1,5,5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",R_3HjBKPL0SWGjNMk
4/12/2022 4:02,4/12/2022 4:09,0,100,377,1,4/12/2022 4:09,R_dj0CbMK9wUMHxMR,,,,,anonymous,EN,,,,,,,"A friend is 6'5"". What can he do with that height? No idea. He's in his 60's. He has a tall wife.","My shortest friend is my old aunt: 5'1"". She's German and is 98 years old. What she does? Sleep, mostly.",17.689,17.689,170.703,1,6,7,6,2,1,1,5,82,1,,1,,19,1,6,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_dj0CbMK9wUMHxMR
4/12/2022 3:54,4/12/2022 4:09,0,100,885,1,4/12/2022 4:09,R_1QlueoHncF1LE86,,,,,anonymous,EN,"My friend with many financial resources can do a great many things they choose to, such as traveling, purchasing expensive items that are not necessary, and donating to charities. Their resources are not so great they could charter private yachts or jets more than once or twice, but there are few restrictions on their ability to move around the globe by commercial means. 
The biggest influence on the life of the person with great financial resources is their sense of security. They are at an age and stability level where there is no anxiety about affording housing, medical care, or a few extravagances. They seem satisfied and content with their life's work and savings. ","The person I know with the least economic resources has temporarily had to move in with family members. They lost their partner and job during the COVID pandemic and had to make some difficult choices in order to maintain decent living conditions. 
This person is unable to pay for their own housing, buy a new vehicle, go on holidays, and indulge in extravagance. Their money goes to cover the basics of living and sometimes there is not enough to do that. That is why relying on family is necessary for them right now. ",43.759,644.839,646.371,22,,,,,,,2,1,2,4,1,6,6,58,0,,1,,45,2,3,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",R_1QlueoHncF1LE86
4/12/2022 4:03,4/12/2022 4:09,0,100,385,1,4/12/2022 4:09,R_3R704FDGzVQxqdr,,,,,anonymous,EN,The person that I know with the most economic resources is my partner's grandmother. She has ample resources and a lot of savings. She can afford to travel frequently and to live with good standards. Her resources affect her life because she has the ability to not worry about money as well as have several vacation homes.,"The person that I know with the least economic resources is an acquaintance from school. He has a poor paying job, and is in a lot of debt from school currently. The only thing he does is work to try and stay afloat. His financial resources influence his life because he does not have a high standard of living and has trouble paying bills.",1.262,112.24,154.048,16,,,,,,,6,5,6,2,1,2,5,23,0,,1,,15,3,3,4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",R_3R704FDGzVQxqdr
4/12/2022 4:07,4/12/2022 4:10,0,100,173,1,4/12/2022 4:10,R_1Y0UK5yefL39bDr,,,,,anonymous,EN,,,,,,,The tallest person can reach things on high shelves easily. They can look intimidating in a room.,They cannot reach high things without help,7.431,88.965,98.786,4,6,6,6,2,1,2,9,25,0,,1,,22,5,6,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/101.0.4951.44 Mobile/15E148 Safari/604.1",R_1Y0UK5yefL39bDr
4/12/2022 4:00,4/12/2022 4:11,0,100,669,1,4/12/2022 4:11,R_2ysHabO57NkZq94,,,,,anonymous,EN,Uncle Jack has the most resources. He owns a successful gas company. He can do anything he likes. He owns a big boat. Goes on cruises. Goes away with his GF. Drives luxury cars,The person with the least I know is me. I can't do anything that costs money. I get to live my life doing surveys online.,46.02,238.555,315.869,13,,,,,,,5,2,4,1,1,5,6,65,1,,1,,33,3,3,4,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",R_2ysHabO57NkZq94
4/12/2022 4:02,4/12/2022 4:11,0,100,525,1,4/12/2022 4:11,R_2fjRHrp2lNtkuCD,,,,,anonymous,EN,,,,,,,"Noah is the tallest person I know. He has a hard time showering because he's taller than the shower head, and he sometimes has a hard time fitting in beds. He always helps the shorter people grab things.",Angie is the shortest person I know she has a really hard time reaching things and always has to ask for help.,2.252,321.127,322.486,20,5,5,5,3,3,5,7,25,0,,1,,32,2,3,3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",R_2fjRHrp2lNtkuCD
4/12/2022 3:52,4/12/2022 4:11,0,100,1156,1,4/12/2022 4:11,R_z2OpWd1V2RuWEmt,,,,,anonymous,EN,,,,,,,"The person who I know that is the tallest is my cousin. He is 6' 5"". His height has had a great impact on his life from being the tallest person in his class as a child to being involved in various sports such as basketball which height can be an advantage. For the most part, he has used his height to his advantage in gaining popularity and respect. You can't help but notice him whether he goes and this reaction has taught him to  be more social outgoing and to have a good sense of humor about it. The only time he complains about his height is when he is buying a car where it is not easy to fit in a cramped space but he has adjusted by buying SUVs instead.","The shortest person I know is my aunt who is 4' 5"". People are often misled to think that she is demure and a pushover but this is far from true.  Her petite frame conceals her strong personality and she is often seen as a force of nature in our family. My aunt's short stature does not prevent her from doing what she wants to do and she often finds ways of dealing with it. For example, when she drives her Porsche, she has to stack several cushions on the seat to be able to see past the dashboard of the car. Reaching things on shelves and pressing elevator buttons can sometimes be a challenge for her but she preserves.",27.936,936.651,963.962,26,7,6,5,2,1,3,7,35,0,,1,,31,4,5,3,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,R_z2OpWd1V2RuWEmt
